Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Phone,Address,Password,Fee_Status,Borrowed_Books,Exam_Schedule,Timetable,Courses_Enrolled,Course_Materials,CGPA_Progress,Notifications
S4290,Omar,Jones,student3290@university.com,Female,20,Business,64.57,62.47,95.59,85.52,71.98,92.0,54.19,74.15100000000001,C,21.0,No,No,PhD,High,1,5.1,07460519085,"9 Station Road, Birmingham",omar918,Pending,"Operating Systems, Algorithms Design",Midterm - 2026-08-10,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.02, 3.31",None
S4291,Liam,Brown,student3291@university.com,Male,22,Business,98.44,73.93,63.04,65.41,60.7,7.9,96.4,72.046,C,11.5,Yes,Yes,Master's,Medium,1,6.5,07432716303,"146 Church Lane, Bristol",liam633,Paid,"Statistics Fundamentals, Computer Networks",Final - 2026-11-20,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.54, 3.57",New course material uploaded
S4292,Ali,Williams,student3292@university.com,Female,18,Engineering,65.97,87.83,82.18,92.69,80.38,55.2,72.14,80.063,B,12.1,No,No,Bachelor's,Low,3,5.7,07356369301,"142 Oak Street, Birmingham",ali762,Pending,Statistics Fundamentals,"Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.98, 2.95, 3.99, 2.32",Fee due next week
S4293,Ahmed,Smith,student3293@university.com,Male,19,Business,54.66,66.29,97.66,72.64,94.21,50.4,87.91,83.5685,B,5.1,Yes,Yes,,Low,5,8.5,07000908993,"132 Church Lane, Bristol",ahmed614,Paid,"Algorithms Design, Calculus Vol 1",Practical - 2026-09-15,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.74, 2.3, 2.32, 3.7",None
S4294,Liam,Jones,student3294@university.com,Female,19,CS,85.38,97.6,49.14,99.92,79.77,5.699999999999999,56.28,67.059,D,7.0,Yes,Yes,PhD,Low,9,7.5,07187810480,"118 Main Road, Liverpool",liam404,Paid,"Data Structures, Database Systems","Practical - 2026-09-15, Final - 2026-11-20, Midterm - 2026-08-10","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks",2.92,"Attendance warning, Library book due"
S4295,Maria,Smith,student3295@university.com,Male,22,CS,86.7,56.31,91.76,50.02,72.33,8.8,96.33,75.4615,C,9.5,Yes,Yes,High School,Medium,9,6.3,07283541589,"147 Main Road, Manchester",maria673,Paid,None,Final - 2026-11-20,"Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.06, 3.11, 3.12, 2.14",Assignment deadline tomorrow
S4296,Emma,Jones,student3296@university.com,Male,18,CS,64.27,84.67,65.24,55.47,89.84,38.2,51.69,63.732000000000006,D,21.0,Yes,Yes,,Medium,1,8.3,07290930437,"110 Park Avenue, Bristol",emma202,Pending,"Computer Networks, Algorithms Design, Statistics Fundamentals","Final - 2026-11-20, Midterm - 2026-08-10","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","2.64, 2.94, 2.56",Exam schedule released
S4297,Maria,Johnson,student3297@university.com,Male,22,CS,64.88,65.14,83.95,65.09,87.4,13.4,52.11,65.565,D,10.3,No,No,Bachelor's,Low,3,7.6,07661366280,"76 High Street, Manchester",maria309,Pending,None,"Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","2.88, 3.39, 2.83","New course material uploaded, Assignment deadline tomorrow"
S4298,Sara,Smith,student3298@university.com,Female,21,Engineering,73.44,69.16,57.61,51.28,68.35,47.8,52.73,57.5125,F,8.1,Yes,No,,High,1,8.0,07812268159,"78 Mill Road, Leeds",sara180,Pending,Operating Systems,"Practical - 2026-09-15, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials",2.21,New course material uploaded
S4299,Ahmed,Johnson,student3299@university.com,Female,19,Mathematics,51.09,88.15,60.04,89.12,80.21,60.9,55.17,69.2175,D,20.4,No,No,High School,High,1,8.9,07474705311,"108 Mill Road, Manchester",ahmed231,Pending,"Software Engineering, Computer Networks, Database Systems","Final - 2026-11-20, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.73, 2.05","New course material uploaded, Library book due"
S4300,Emma,Smith,student3300@university.com,Female,19,Mathematics,89.47,57.77,41.63,52.64,86.49,69.1,74.34,61.375,D,21.3,No,No,High School,Medium,9,5.0,07058330967,"52 High Street, Liverpool",emma154,Pending,"Computer Networks, Operating Systems, Algorithms Design","Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","3.45, 3.98",Attendance warning
S4301,Maria,Williams,student3301@university.com,Female,21,Business,65.85,45.81,98.28,87.45,62.27,54.6,89.41,80.339,B,6.5,No,Yes,PhD,High,2,5.0,07397984218,"29 High Street, Liverpool",maria466,Paid,"Statistics Fundamentals, Operating Systems, Database Systems","Midterm - 2026-08-10, Practical - 2026-09-15, Final - 2026-11-20","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.58, 3.88","Library book due, Attendance warning"
S4302,Ali,Brown,student3302@university.com,Female,18,Business,92.69,71.22,88.81,52.63,68.31,38.0,64.25,68.786,D,24.3,No,No,PhD,Low,1,6.8,07914269376,"120 Church Lane, Liverpool",ali997,Paid,"Computer Networks, Software Engineering, Introduction to Python","Final - 2026-11-20, Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",3.84,"Library book due, New course material uploaded"
S4303,Omar,Davis,student3303@university.com,Male,19,CS,90.13,71.73,45.64,62.64,55.29,13.0,87.29,63.9315,D,20.2,No,No,Master's,Medium,6,6.7,07501676718,"21 Station Road, Manchester",omar721,Pending,"Software Engineering, Algorithms Design",Practical - 2026-09-15,"Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.24, 3.06, 3.72","Attendance warning, Library book due"
S4304,Sara,Davis,student3304@university.com,Male,24,CS,83.07,87.83,99.97,92.06,99.38,24.700000000000003,88.7,89.759,B,14.9,No,Yes,Master's,Low,2,8.3,07776288363,"110 Oak Street, Bristol",sara350,Paid,"Database Systems, Calculus Vol 1, Data Structures","Midterm - 2026-08-10, Final - 2026-11-20, Practical - 2026-09-15","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks",3.04,Fee due next week
S4305,Ahmed,Davis,student3305@university.com,Male,23,Mathematics,66.24,98.1,76.3,97.55,54.29,41.900000000000006,95.41,84.5695,B,29.6,No,Yes,,Low,5,4.8,07688501627,"70 High Street, Leeds",ahmed157,Paid,"Statistics Fundamentals, Linear Algebra, Operating Systems",Practical - 2026-09-15,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.87, 2.2",None
S4306,Sara,Johnson,student3306@university.com,Male,23,Mathematics,75.82,43.32,91.22,70.73,58.43,92.4,57.47,67.6165,D,5.3,Yes,Yes,High School,Medium,3,6.1,07629226667,"116 Oak Street, Newcastle",sara666,Pending,"Linear Algebra, Computer Networks, Introduction to Python","Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.33, 2.9","Attendance warning, Assignment deadline tomorrow"
S4307,Ali,Jones,student3307@university.com,Male,23,CS,72.24,75.5,44.0,98.5,73.99,20.3,56.78,62.548,D,18.6,No,Yes,,Low,10,6.6,07880937616,"61 Station Road, Newcastle",ali687,Pending,None,"Practical - 2026-09-15, Final - 2026-11-20","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks",2.09,"Fee due next week, Assignment deadline tomorrow"
S4308,Ahmed,Davis,student3308@university.com,Female,20,Business,66.94,80.88,63.37,81.34,93.26,41.3,56.1,68.3965,D,9.0,No,Yes,Bachelor's,High,5,6.3,07522898907,"21 Park Avenue, Newcastle",ahmed632,Paid,None,"Midterm - 2026-08-10, Final - 2026-11-20","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.81, 2.87","New course material uploaded, Attendance warning"
S4309,Sara,Williams,student3309@university.com,Male,24,Engineering,92.41,99.15,80.18,70.79,67.79,73.2,67.97,76.36600000000001,C,13.2,No,No,Bachelor's,Low,8,4.3,07499359812,"67 Queen Street, London",sara732,Paid,"Data Structures, Software Engineering",Final - 2026-11-20,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.43, 2.59, 2.36","Attendance warning, New course material uploaded"
S4310,John,Davis,student3310@university.com,Female,20,Engineering,74.18,96.56,46.39,90.14,88.43,70.5,74.47,74.3115,C,8.3,No,Yes,Master's,Low,6,4.7,07559777265,"107 Mill Road, Leeds",john829,Pending,"Calculus Vol 1, Algorithms Design","Midterm - 2026-08-10, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.12, 2.78, 2.52",Assignment deadline tomorrow
S4311,Ali,Smith,student3311@university.com,Male,18,Mathematics,91.64,82.75,69.33,64.77,83.8,96.6,73.08,74.5945,C,21.7,No,No,,High,8,4.8,07976408385,"20 Park Avenue, Manchester",ali339,Paid,"Data Structures, Introduction to Python",Midterm - 2026-08-10,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math",2.06,None
S4312,Ali,Johnson,student3312@university.com,Female,21,Mathematics,55.26,71.31,66.56,63.29,81.93,19.1,62.85,64.833,D,15.0,Yes,Yes,Bachelor's,Medium,6,7.0,07805014171,"117 Church Lane, London",ali124,Paid,Calculus Vol 1,"Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math",3.74,"Assignment deadline tomorrow, New course material uploaded"
S4313,Ali,Smith,student3313@university.com,Female,22,Mathematics,57.05,49.69,52.96,82.83,92.25,1.7000000000000002,81.1,66.75800000000001,D,29.7,Yes,No,Master's,Medium,4,6.1,07657893912,"100 Queen Street, Birmingham",ali679,Paid,None,"Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.24, 2.87, 2.95","New course material uploaded, Assignment deadline tomorrow"
S4314,John,Smith,student3314@university.com,Female,24,Engineering,98.87,63.05,58.02,69.52,50.71,32.2,66.91,61.1445,D,21.3,No,Yes,,High,4,4.9,07956518871,"110 Queen Street, Birmingham",john818,Pending,"Computer Networks, Statistics Fundamentals","Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.65, 3.64, 2.09, 3.18",New course material uploaded
S4315,John,Smith,student3315@university.com,Male,18,Engineering,79.39,75.11,98.03,56.8,96.46,15.0,68.3,75.17999999999999,C,27.9,Yes,No,High School,Low,10,7.7,07148600500,"14 Church Lane, Manchester",john255,Paid,"Software Engineering, Database Systems",Final - 2026-11-20,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","3.86, 2.84",None
S4316,Maria,Brown,student3316@university.com,Male,22,CS,75.49,83.51,57.32,53.35,91.46,54.8,55.28,63.32900000000001,D,11.0,No,No,Bachelor's,High,10,8.0,07924492878,"142 Station Road, Birmingham",maria769,Paid,"Computer Networks, Software Engineering, Introduction to Python","Practical - 2026-09-15, Midterm - 2026-08-10, Final - 2026-11-20","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.77, 3.48, 3.69",Assignment deadline tomorrow
S4317,Emma,Brown,student3317@university.com,Male,18,Business,76.16,78.12,52.81,89.39,96.89,89.9,79.61,76.396,C,13.0,Yes,Yes,Bachelor's,Medium,3,5.1,07757030293,"51 Main Road, Manchester",emma289,Paid,Database Systems,Practical - 2026-09-15,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","2.03, 2.95, 3.87",Attendance warning
S4318,Omar,Jones,student3318@university.com,Male,20,Mathematics,60.76,82.85,72.17,83.8,89.68,68.8,82.76,80.276,B,14.1,No,Yes,High School,Medium,8,7.6,07011250186,"97 Queen Street, Newcastle",omar255,Pending,Algorithms Design,Final - 2026-11-20,"Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.78, 3.74, 3.08",None
S4319,Sara,Johnson,student3319@university.com,Female,23,CS,85.94,65.75,80.26,70.59,93.93,13.6,87.9,76.959,C,26.0,No,No,Master's,Low,10,4.3,07074290695,"81 Station Road, Sheffield",sara829,Paid,Operating Systems,"Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","2.92, 2.13, 2.89","Attendance warning, Fee due next week"
S4320,Maria,Williams,student3320@university.com,Female,21,Engineering,54.24,83.66,83.51,94.81,60.15,11.6,95.2,82.803,B,10.3,Yes,Yes,Bachelor's,High,9,8.3,07222336931,"126 Church Lane, London",maria140,Pending,Computer Networks,"Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","2.72, 2.34, 2.14","Assignment deadline tomorrow, Attendance warning"
S4321,Sara,Williams,student3321@university.com,Female,20,CS,78.67,48.62,85.25,70.54,65.96,91.1,88.3,76.8275,C,28.7,No,Yes,High School,Low,8,8.8,07806200730,"30 Park Avenue, Bristol",sara268,Pending,Operating Systems,"Final - 2026-11-20, Midterm - 2026-08-10, Practical - 2026-09-15","Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks","3.5, 3.18, 3.29",Attendance warning
S4322,Omar,Williams,student3322@university.com,Female,21,Engineering,78.54,49.76,42.21,85.51,65.76,48.8,61.79,58.396,F,6.1,Yes,No,Master's,Medium,9,4.8,07242662497,"89 High Street, Manchester",omar834,Pending,"Introduction to Python, Algorithms Design, Operating Systems","Practical - 2026-09-15, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials",3.82,None
S4323,Emma,Smith,student3323@university.com,Male,24,Business,95.71,49.77,63.63,95.46,55.46,92.4,61.78,66.392,D,27.2,Yes,No,PhD,Medium,10,7.9,07537405714,"116 Mill Road, Bristol",emma416,Paid,None,"Final - 2026-11-20, Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics",3.26,Attendance warning
S4324,John,Brown,student3324@university.com,Female,22,Engineering,76.31,93.45,86.44,92.04,86.48,73.60000000000001,95.75,90.4865,A,16.3,Yes,Yes,Master's,Low,9,4.5,07469567406,"1 Church Lane, Liverpool",john998,Pending,"Calculus Vol 1, Database Systems, Introduction to Python","Practical - 2026-09-15, Midterm - 2026-08-10, Final - 2026-11-20","Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials","3.15, 2.04",None
S4325,Emma,Johnson,student3325@university.com,Male,18,CS,56.85,44.56,94.29,75.56,56.81,99.3,89.51,79.08950000000002,C,18.1,No,No,Bachelor's,Low,3,8.8,07873544534,"27 Station Road, Manchester",emma170,Pending,None,Final - 2026-11-20,"Mon: Programming 9am, Wed: Data Structures 11am, Fri: Networks 2pm","Programming, Data Structures, Algorithms, Networks","Programming, Data Structures, Algorithms, Networks",2.11,"Library book due, Exam schedule released"
S4326,John,Smith,student3326@university.com,Female,19,Business,78.64,88.09,76.13,84.03,52.63,87.10000000000001,89.11,81.2015,B,29.9,No,No,Master's,Medium,4,6.3,07514668865,"76 High Street, Sheffield",john928,Paid,"Software Engineering, Calculus Vol 1, Algorithms Design",Practical - 2026-09-15,"Mon: Marketing 10am, Wed: Finance 1pm, Fri: Management 9am","Marketing, Finance, Management, Economics","Marketing, Finance, Management, Economics","3.46, 2.52, 3.74",Attendance warning
S4327,Omar,Brown,student3327@university.com,Female,19,Engineering,54.57,54.01,43.14,70.68,88.77,41.4,85.99,66.23249999999999,D,26.8,No,Yes,Bachelor's,High,3,6.7,07834834835,"13 High Street, Newcastle",omar611,Pending,None,Final - 2026-11-20,"Mon: Design 9am, Tue: Thermodynamics 11am, Thu: Workshop 2pm","Design, Thermodynamics, Fluid Mechanics, Materials","Design, Thermodynamics, Fluid Mechanics, Materials",3.57,None
S4328,Emma,Brown,student3328@university.com,Female,21,Mathematics,60.19,68.11,63.8,82.36,95.23,75.8,63.36,70.8415,C,27.6,No,Yes,Master's,Medium,5,7.8,07862673664,"33 Station Road, Newcastle",emma536,Paid,None,"Final - 2026-11-20, Practical - 2026-09-15, Midterm - 2026-08-10","Mon: Calculus 10am, Tue: Algebra 1pm, Thu: Statistics 9am","Calculus, Linear Algebra, Statistics, Discrete Math","Calculus, Linear Algebra, Statistics, Discrete Math","2.85, 3.13, 2.69, 3.11","Attendance warning, New course material uploaded"
